"user_id","status_id","created_at","text"
"982649985673015296","1058299302567706624",2018-11-02 10:06:30,"3h Central District: Temp. 56.1 °F, Hum. 87 %, Bar. 29.92 inHg, Rain 0.06 in, Wind 9.4 mph SSE #Weathercloud"
"982649985673015296","1058767404380102656",2018-11-03 17:06:34,"10h Central District: Temp. 53.2 °F, Hum. 85 %, Bar. 30.26 inHg, Rain 0 in, Wind 1.6 mph SSE #Weathercloud"
"982649985673015296","1056955494609362945",2018-10-29 17:06:41,"10h Central District: Temp. 50.7 °F, Hum. 79 %, Bar. 30.15 inHg, Rain 0 in, Wind 0.7 mph S #Weathercloud"
"982649985673015296","1058193610775113728",2018-11-02 03:06:31,"20h Central District: Temp. 60.1 °F, Hum. 69 %, Bar. 30.07 inHg, Rain 0.01 in, Wind 6.9 mph SW #Weathercloud"
"982649985673015296","1057408435346661377",2018-10-30 23:06:31,"16h Central District: Temp. 55 °F, Hum. 66 %, Bar. 30.27 inHg, Rain 0 in, Wind 3.4 mph S #Weathercloud"
"982649985673015296","1056759174711951360",2018-10-29 04:06:35,"21h Central District: Temp. 49.1 °F, Hum. 86 %, Bar. 30 inHg, Rain 0.22 in, Wind 2.5 mph S #Weathercloud"
"982649985673015296","1057891696363606017",2018-11-01 07:06:49,"10/31 Central District: Temp. 53.7 °F, Hum. 86 %, Bar. 30.08 inHg, Rain 0 in #Weathercloud"
"982649985673015296","1057891591749287936",2018-11-01 07:06:24,"0h Central District: Temp. 57 °F, Hum. 90 %, Bar. 30.14 inHg, Rain 0 in, Wind 2.5 mph SSW #Weathercloud"
"982649985673015296","1056472272301629440",2018-10-28 09:06:32,"2h Central District: Temp. 55 °F, Hum. 97 %, Bar. 29.74 inHg, Rain 0.08 in, Wind 1.3 mph S #Weathercloud"
"982649985673015296","1058284193996791808",2018-11-02 09:06:28,"2h Central District: Temp. 54.5 °F, Hum. 92 %, Bar. 29.93 inHg, Rain 0.05 in, Wind 3.6 mph SSE #Weathercloud"
"982649985673015296","1058540887364513792",2018-11-03 02:06:28,"19h Central District: Temp. 56.8 °F, Hum. 69 %, Bar. 30.24 inHg, Rain 0.09 in, Wind 0.9 mph S #Weathercloud"
"982649985673015296","1057710435040923648",2018-10-31 19:06:33,"12h Central District: Temp. 54.9 °F, Hum. 81 %, Bar. 30.07 inHg, Rain 0 in, Wind 0 mph SSW #Weathercloud"
"982649985673015296","1056321293564477440",2018-10-27 23:06:36,"16h Central District: Temp. 54.9 °F, Hum. 69 %, Bar. 29.87 inHg, Rain 0 in, Wind 2.5 mph NE #Weathercloud"
"982649985673015296","1056457178503176193",2018-10-28 08:06:34,"1h Central District: Temp. 54.7 °F, Hum. 96 %, Bar. 29.75 inHg, Rain 0.06 in, Wind 2.2 mph SE #Weathercloud"
"982649985673015296","1056079789000417280",2018-10-27 07:06:57,"10/26 Central District: Temp. 57.3 °F, Hum. 82 %, Bar. 30 inHg, Rain 0.4 in #Weathercloud"
"982649985673015296","1055264327794679809",2018-10-25 01:06:36,"18h Central District: Temp. 57.4 °F, Hum. 64 %, Bar. 30.01 inHg, Rain 0 in, Wind 0.7 mph S #Weathercloud"
"982649985673015296","1058752294425190400",2018-11-03 16:06:32,"9h Central District: Temp. 53.2 °F, Hum. 86 %, Bar. 30.29 inHg, Rain 0 in, Wind 3.6 mph SSW #Weathercloud"
"982649985673015296","1057876485418168320",2018-11-01 06:06:23,"23h Central District: Temp. 56.8 °F, Hum. 91 %, Bar. 30.12 inHg, Rain 0 in, Wind 2.5 mph S #Weathercloud"
"982649985673015296","1058269090660446208",2018-11-02 08:06:27,"1h Central District: Temp. 55 °F, Hum. 89 %, Bar. 30.01 inHg, Rain 0 in, Wind 2.5 mph SW #Weathercloud"
"982649985673015296","1056442193370669058",2018-10-28 07:07:01,"10/27 Central District: Temp. 51.2 °F, Hum. 86 %, Bar. 29.98 inHg, Rain 0.81 in #Weathercloud"
"982649985673015296","1056442073904279552",2018-10-28 07:06:32,"0h Central District: Temp. 54.3 °F, Hum. 95 %, Bar. 29.76 inHg, Rain 0.01 in, Wind 2.7 mph S #Weathercloud"
"982649985673015296","1058042628426608641",2018-11-01 17:06:34,"10h Central District: Temp. 58.6 °F, Hum. 87 %, Bar. 30.08 inHg, Rain 0.01 in, Wind 5.8 mph SSE #Weathercloud"
"982649985673015296","1057242377247752194",2018-10-30 12:06:40,"5h Central District: Temp. 49.3 °F, Hum. 85 %, Bar. 30.3 inHg, Rain 0 in, Wind 2.2 mph S #Weathercloud"
"982649985673015296","1057861380487999489",2018-11-01 05:06:21,"22h Central District: Temp. 56.5 °F, Hum. 92 %, Bar. 30.12 inHg, Rain 0 in, Wind 0.9 mph S #Weathercloud"
"982649985673015296","1057378292188225537",2018-10-30 21:06:44,"14h Central District: Temp. 54.7 °F, Hum. 69 %, Bar. 30.3 inHg, Rain 0 in, Wind 2 mph SW #Weathercloud"
"982649985673015296","1058254184431013888",2018-11-02 07:07:13,"11/1 Central District: Temp. 58.8 °F, Hum. 81 %, Bar. 30.08 inHg, Rain 0.01 in #Weathercloud"
"982649985673015296","1058254051198951424",2018-11-02 07:06:41,"0h Central District: Temp. 58.5 °F, Hum. 73 %, Bar. 30.01 inHg, Rain 0 in, Wind 3.6 mph SW #Weathercloud"
"982649985673015296","1058676794734362624",2018-11-03 11:06:31,"4h Central District: Temp. 53.2 °F, Hum. 80 %, Bar. 30.26 inHg, Rain 0 in, Wind 1.8 mph SSE #Weathercloud"
"982649985673015296","1057227268563652609",2018-10-30 11:06:37,"4h Central District: Temp. 49.8 °F, Hum. 85 %, Bar. 30.29 inHg, Rain 0 in, Wind 0 mph SSE #Weathercloud"
"982649985673015296","1056728975869919232",2018-10-29 02:06:35,"19h Central District: Temp. 50 °F, Hum. 84 %, Bar. 29.98 inHg, Rain 0.2 in, Wind 1.6 mph SSE #Weathercloud"
"982649985673015296","1055823008756129792",2018-10-26 14:06:36,"7h Central District: Temp. 57.6 °F, Hum. 98 %, Bar. 29.91 inHg, Rain 0.4 in, Wind 4.9 mph SW #Weathercloud"
"982649985673015296","1057846305622515714",2018-11-01 04:06:27,"21h Central District: Temp. 56.5 °F, Hum. 91 %, Bar. 30.11 inHg, Rain 0 in, Wind 3.4 mph SW #Weathercloud"
"982649985673015296","1058737201276690432",2018-11-03 15:06:33,"8h Central District: Temp. 53.2 °F, Hum. 82 %, Bar. 30.29 inHg, Rain 0 in, Wind 4 mph SSW #Weathercloud"
"982649985673015296","1057046076065222656",2018-10-29 23:06:38,"16h Central District: Temp. 53.2 °F, Hum. 72 %, Bar. 30.21 inHg, Rain 0 in, Wind 2.5 mph SW #Weathercloud"
"982649985673015296","1057680240724586497",2018-10-31 17:06:34,"10h Central District: Temp. 53.2 °F, Hum. 81 %, Bar. 30.02 inHg, Rain 0 in, Wind 1.8 mph SSW #Weathercloud"
"982649985673015296","1057212178464419841",2018-10-30 10:06:40,"3h Central District: Temp. 50.2 °F, Hum. 83 %, Bar. 30.3 inHg, Rain 0 in, Wind 0.7 mph SSE #Weathercloud"
"982649985673015296","1057529226625196034",2018-10-31 07:06:30,"0h Central District: Temp. 50.7 °F, Hum. 92 %, Bar. 30.15 inHg, Rain 0 in, Wind 1.3 mph SSW #Weathercloud"
"982649985673015296","1057363183827066885",2018-10-30 20:06:42,"13h Central District: Temp. 52.5 °F, Hum. 78 %, Bar. 30.32 inHg, Rain 0 in, Wind 0.7 mph W #Weathercloud"
"982649985673015296","1055943810990129152",2018-10-26 22:06:37,"15h Central District: Temp. 61.9 °F, Hum. 63 %, Bar. 30.02 inHg, Rain 0.4 in, Wind 2.9 mph SSE #Weathercloud"
"982649985673015296","1058238954875478018",2018-11-02 06:06:42,"23h Central District: Temp. 55.8 °F, Hum. 88 %, Bar. 30.01 inHg, Rain 0.01 in, Wind 8.1 mph S #Weathercloud"
"982649985673015296","1058510697934528512",2018-11-03 00:06:31,"17h Central District: Temp. 59.5 °F, Hum. 60 %, Bar. 30.19 inHg, Rain 0.09 in, Wind 3.6 mph SSW #Weathercloud"
"982649985673015296","1057197065854427136",2018-10-30 09:06:36,"2h Central District: Temp. 50.4 °F, Hum. 87 %, Bar. 30.28 inHg, Rain 0 in, Wind 0.9 mph S #Weathercloud"
"982649985673015296","1058722094660243457",2018-11-03 14:06:32,"7h Central District: Temp. 53.2 °F, Hum. 81 %, Bar. 30.29 inHg, Rain 0 in, Wind 1.8 mph S #Weathercloud"
"982649985673015296","1056910202035937281",2018-10-29 14:06:43,"7h Central District: Temp. 46.6 °F, Hum. 88 %, Bar. 30.08 inHg, Rain 0 in, Wind 0.7 mph SW #Weathercloud"
"982649985673015296","1056411872558227456",2018-10-28 05:06:32,"22h Central District: Temp. 53.2 °F, Hum. 95 %, Bar. 29.74 inHg, Rain 0.75 in, Wind 2.5 mph SSE #Weathercloud"
"982649985673015296","1057831202282000385",2018-11-01 03:06:26,"20h Central District: Temp. 56.8 °F, Hum. 88 %, Bar. 30.1 inHg, Rain 0 in, Wind 2.5 mph SW #Weathercloud"
"982649985673015296","1055581425376858112",2018-10-25 22:06:38,"15h Central District: Temp. 54.9 °F, Hum. 95 %, Bar. 30.04 inHg, Rain 0.08 in, Wind 1.6 mph SSE #Weathercloud"
"982649985673015296","1056276004732317696",2018-10-27 20:06:38,"13h Central District: Temp. 56.7 °F, Hum. 56 %, Bar. 30.01 inHg, Rain 0 in, Wind 1.1 mph ENE #Weathercloud"
"982649985673015296","1055279441017036800",2018-10-25 02:06:39,"19h Central District: Temp. 57.2 °F, Hum. 67 %, Bar. 30.02 inHg, Rain 0 in, Wind 0.9 mph SSE #Weathercloud"
"982649985673015296","1058389913404620802",2018-11-02 16:06:33,"9h Central District: Temp. 56.5 °F, Hum. 82 %, Bar. 30 inHg, Rain 0.07 in, Wind 8.7 mph SW #Weathercloud"
"982649985673015296","1057816106428219393",2018-11-01 02:06:27,"19h Central District: Temp. 56.8 °F, Hum. 87 %, Bar. 30.09 inHg, Rain 0 in, Wind 1.8 mph SSW #Weathercloud"
"982649985673015296","1057665132564758528",2018-10-31 16:06:32,"9h Central District: Temp. 52 °F, Hum. 80 %, Bar. 30.03 inHg, Rain 0 in, Wind 1.3 mph S #Weathercloud"
"982649985673015296","1056895082182381568",2018-10-29 13:06:38,"6h Central District: Temp. 45.7 °F, Hum. 89 %, Bar. 30.08 inHg, Rain 0 in, Wind 0 mph SSE #Weathercloud"
"982649985673015296","1058706992037007360",2018-11-03 13:06:31,"6h Central District: Temp. 53.2 °F, Hum. 82 %, Bar. 30.27 inHg, Rain 0 in, Wind 2.7 mph SW #Weathercloud"
"982649985673015296","1056804460318482435",2018-10-29 07:06:32,"0h Central District: Temp. 49.1 °F, Hum. 85 %, Bar. 29.99 inHg, Rain 0 in, Wind 3.1 mph S #Weathercloud"
"982649985673015296","1056396775085539328",2018-10-28 04:06:32,"21h Central District: Temp. 52.7 °F, Hum. 93 %, Bar. 29.73 inHg, Rain 0.51 in, Wind 0 mph SE #Weathercloud"
"982649985673015296","1058133225896402944",2018-11-01 23:06:34,"16h Central District: Temp. 61.3 °F, Hum. 69 %, Bar. 30.08 inHg, Rain 0.01 in, Wind 4 mph SSW #Weathercloud"
"982649985673015296","1056593111516934145",2018-10-28 17:06:42,"10h Central District: Temp. 53.4 °F, Hum. 78 %, Bar. 29.91 inHg, Rain 0.14 in, Wind 1.8 mph SSW #Weathercloud"
"982649985673015296","1055913612420767744",2018-10-26 20:06:37,"13h Central District: Temp. 60.8 °F, Hum. 72 %, Bar. 30.02 inHg, Rain 0.4 in, Wind 4.9 mph SSW #Weathercloud"
"982649985673015296","1057015886790475776",2018-10-29 21:06:40,"14h Central District: Temp. 53.1 °F, Hum. 74 %, Bar. 30.19 inHg, Rain 0 in, Wind 2.5 mph S #Weathercloud"
"982649985673015296","1058495612231081984",2018-11-02 23:06:34,"16h Central District: Temp. 60.8 °F, Hum. 58 %, Bar. 30.17 inHg, Rain 0.09 in, Wind 5.6 mph SW #Weathercloud"
"982649985673015296","1058691886519607296",2018-11-03 12:06:29,"5h Central District: Temp. 53.2 °F, Hum. 82 %, Bar. 30.25 inHg, Rain 0 in, Wind 1.3 mph SSE #Weathercloud"
"982649985673015296","1055747513964224512",2018-10-26 09:06:36,"2h Central District: Temp. 54.7 °F, Hum. 97 %, Bar. 29.89 inHg, Rain 0.3 in, Wind 0.9 mph SSE #Weathercloud"
"982649985673015296","1055219040493420544",2018-10-24 22:06:38,"15h Central District: Temp. 60.3 °F, Hum. 57 %, Bar. 30.03 inHg, Rain 0 in, Wind 1.1 mph SSW #Weathercloud"
"982649985673015296","1055430425563316224",2018-10-25 12:06:37,"5h Central District: Temp. 54.9 °F, Hum. 71 %, Bar. 30.04 inHg, Rain 0 in, Wind 0 mph SE #Weathercloud"
"982649985673015296","1055415340858044416",2018-10-25 11:06:40,"4h Central District: Temp. 55 °F, Hum. 70 %, Bar. 30.07 inHg, Rain 0 in, Wind 1.3 mph SSE #Weathercloud"
"982649985673015296","1057801025346781184",2018-11-01 01:06:32,"18h Central District: Temp. 56.8 °F, Hum. 86 %, Bar. 30.09 inHg, Rain 0 in, Wind 2.5 mph SW #Weathercloud"
"982649985673015296","1057091382165278720",2018-10-30 02:06:39,"19h Central District: Temp. 52.5 °F, Hum. 76 %, Bar. 30.24 inHg, Rain 0 in, Wind 2 mph SW #Weathercloud"
"982649985673015296","1057544311116570624",2018-10-31 08:06:26,"1h Central District: Temp. 50.7 °F, Hum. 91 %, Bar. 30.12 inHg, Rain 0 in, Wind 0.7 mph SSE #Weathercloud"
"982649985673015296","1056864871466389504",2018-10-29 11:06:35,"4h Central District: Temp. 46 °F, Hum. 89 %, Bar. 30.05 inHg, Rain 0 in, Wind 2.7 mph S #Weathercloud"
"982649985673015296","1057332975585689601",2018-10-30 18:06:40,"11h Central District: Temp. 51.3 °F, Hum. 82 %, Bar. 30.34 inHg, Rain 0 in, Wind 3.1 mph SSE #Weathercloud"
"982649985673015296","1055898515275239425",2018-10-26 19:06:38,"12h Central District: Temp. 60.3 °F, Hum. 76 %, Bar. 29.99 inHg, Rain 0.4 in, Wind 7.6 mph S #Weathercloud"
"982649985673015296","1056849775692263424",2018-10-29 10:06:36,"3h Central District: Temp. 46.9 °F, Hum. 86 %, Bar. 30.04 inHg, Rain 0 in, Wind 2 mph SSW #Weathercloud"
"982649985673015296","1058661689359564800",2018-11-03 10:06:30,"3h Central District: Temp. 53.2 °F, Hum. 80 %, Bar. 30.27 inHg, Rain 0 in, Wind 1.1 mph S #Weathercloud"
"982649985673015296","1057468833995411456",2018-10-31 03:06:31,"20h Central District: Temp. 53.2 °F, Hum. 73 %, Bar. 30.2 inHg, Rain 0 in, Wind 1.3 mph S #Weathercloud"
"982649985673015296","1056381709304901632",2018-10-28 03:06:40,"20h Central District: Temp. 51.4 °F, Hum. 94 %, Bar. 29.77 inHg, Rain 0.34 in, Wind 3.1 mph WSW #Weathercloud"
"982649985673015296","1056834667087847425",2018-10-29 09:06:34,"2h Central District: Temp. 48.2 °F, Hum. 84 %, Bar. 30.02 inHg, Rain 0 in, Wind 3.4 mph S #Weathercloud"
"982649985673015296","1055370012536508416",2018-10-25 08:06:33,"1h Central District: Temp. 54.9 °F, Hum. 74 %, Bar. 30.07 inHg, Rain 0 in, Wind 1.1 mph SE #Weathercloud"
"982649985673015296","1058646578406285312",2018-11-03 09:06:27,"2h Central District: Temp. 54.3 °F, Hum. 78 %, Bar. 30.27 inHg, Rain 0 in, Wind 0.7 mph ESE #Weathercloud"
"982649985673015296","1055717290841423872",2018-10-26 07:06:31,"0h Central District: Temp. 54.3 °F, Hum. 96 %, Bar. 29.93 inHg, Rain 0.03 in, Wind 2 mph SW #Weathercloud"
"982649985673015296","1058103036432781312",2018-11-01 21:06:37,"14h Central District: Temp. 60.4 °F, Hum. 75 %, Bar. 30.1 inHg, Rain 0.01 in, Wind 6.9 mph SSW #Weathercloud"
"982649985673015296","1057317877005643777",2018-10-30 17:06:40,"10h Central District: Temp. 50 °F, Hum. 82 %, Bar. 30.34 inHg, Rain 0 in, Wind 1.3 mph S #Weathercloud"
"982649985673015296","1055883425473802240",2018-10-26 18:06:40,"11h Central District: Temp. 60.6 °F, Hum. 80 %, Bar. 29.98 inHg, Rain 0.4 in, Wind 6.9 mph SSW #Weathercloud"
"982649985673015296","1055354922953330688",2018-10-25 07:06:35,"0h Central District: Temp. 55.9 °F, Hum. 73 %, Bar. 30.06 inHg, Rain 0 in, Wind 1.3 mph S #Weathercloud"
"982649985673015296","1057136647148630016",2018-10-30 05:06:31,"22h Central District: Temp. 49.6 °F, Hum. 87 %, Bar. 30.26 inHg, Rain 0 in, Wind 1.1 mph SE #Weathercloud"
"982649985673015296","1057514123586666498",2018-10-31 06:06:29,"23h Central District: Temp. 50.9 °F, Hum. 90 %, Bar. 30.15 inHg, Rain 0.07 in, Wind 0.7 mph SE #Weathercloud"
"982649985673015296","1056819567593512960",2018-10-29 08:06:34,"1h Central District: Temp. 49.1 °F, Hum. 84 %, Bar. 30 inHg, Rain 0 in, Wind 2.2 mph SW #Weathercloud"
"982649985673015296","1055626709402300417",2018-10-26 01:06:34,"18h Central District: Temp. 54.9 °F, Hum. 94 %, Bar. 30.01 inHg, Rain 0.09 in, Wind 0.9 mph S #Weathercloud"
"982649985673015296","1056215605869768706",2018-10-27 16:06:38,"9h Central District: Temp. 47.1 °F, Hum. 99 %, Bar. 30.1 inHg, Rain 0 in, Wind 1.8 mph NE #Weathercloud"
"982649985673015296","1055702221722140672",2018-10-26 06:06:38,"23h Central District: Temp. 54.3 °F, Hum. 96 %, Bar. 29.95 inHg, Rain 0.22 in, Wind 1.3 mph S #Weathercloud"
"982649985673015296","1058616480512782337",2018-11-03 07:06:51,"11/2 Central District: Temp. 57.1 °F, Hum. 77 %, Bar. 30.09 inHg, Rain 0.09 in #Weathercloud"
"982649985673015296","1058616372949856257",2018-11-03 07:06:26,"0h Central District: Temp. 53.2 °F, Hum. 84 %, Bar. 30.27 inHg, Rain 0.09 in, Wind 2.5 mph E #Weathercloud"
"982649985673015296","1056804576177872896",2018-10-29 07:07:00,"10/28 Central District: Temp. 52.5 °F, Hum. 84 %, Bar. 29.9 inHg, Rain 0.22 in #Weathercloud"
"982649985673015296","1055188847884206081",2018-10-24 20:06:40,"13h Central District: Temp. 58.6 °F, Hum. 67 %, Bar. 30.04 inHg, Rain 0 in, Wind 1.3 mph S #Weathercloud"
"982649985673015296","1056185408348921856",2018-10-27 14:06:38,"7h Central District: Temp. 46 °F, Hum. 97 %, Bar. 30.13 inHg, Rain 0 in, Wind 0.9 mph NNE #Weathercloud"
